-216.38	166.36	1
-194.52	132.36	1
-176.33	133.86	1
-170.52	-92.641	1
-154.02	2.8586	1
-148.75	160.69	1
-143.52	236.36	1
-133.76	140.59	1
-132.02	-27.641	1
-129	60.094	1
-119.52	28.359	1
-100.52	-68.641	1
-93.524	-107.64	1
-74.124	-68.241	1
-70.524	-73.641	1
-55.524	-60.641	1
-52.024	66.359	1
-46.024	-83.641	1
-11.306	-144.19	1
-11.343	-227.46	1
-5.8101	-212.14	1
-4.909	-228.26	1
-2.2387	124.64	1
0.86019	-38.026	1
2.4756	-225.14	1
5.7613	-212.14	1
16.091	-223.26	1
27.476	77.859	1
33.091	-228.26	1
42.976	97.573	1
56.253	38.136	1
58.476	89.859	1
64.719	106.6	1
67.091	-230.03	1
84.533	86.273	1
85.304	119.33	1
154.86	16.974	1
178.98	-158.64	1
236.22	-74.093	1
288.48	-41.641	1
-185.02	67.359	2
-171.02	-48.641	2
-163.52	-18.641	2
-161.52	-104.14	2
-132.24	103.07	2
-129.52	171.86	2
-123.94	60.876	2
-112.52	215.36	2
-108.02	46.859	2
-104.52	74.859	2
-104.02	126.36	2
-102.22	90.051	2
-103.52	114.36	2
-98.76	106.3	2
-93.524	126.86	2
-95.191	66.025	2
-85.755	31.128	2
-83.858	52.692	2
-80.254	83.926	2
-75.524	-4.1414	2
-71.239	49.644	2
-66.191	70.629	2
-65.007	77.945	2
-63.524	47.859	2
-58.524	27.359	2
-53.024	32.859	2
-51.024	38.859	2
-45.699	25.809	2
-44.667	54.001	2
-45.938	73.359	2
-45.524	-33.141	2
-42.227	16.142	2
-44.024	36.359	2
-37.024	85.859	2
-38.024	2.3586	2
-32.115	22.318	2
-36.858	-9.9747	2
-29.524	59.359	2
-30.524	-1.1414	2
-30.524	2.8586	2
-27.124	39.959	2
-25.524	-21.141	2
-22.524	-165.64	2
-24.191	-11.308	2
-19.1	-14.641	2
-18.239	21.644	2
-10.024	0.35861	2
-6.2517	-22.732	2
-0.19109	-36.308	2
1.4756	-65.141	2
9.0006	-28.191	2
8.9756	-55.141	2
12.976	-12.168	2
22.976	-62.141	2
27.86	51.743	2
30.091	11.974	2
33.256	38.919	2
39.693	67.783	2
34.976	19.859	2
36.294	0.17679	2
35.976	14.644	2
37.476	7.5586	2
37.976	-61.141	2
40.976	-28.641	2
42.084	41.359	2
44.446	25.212	2
44.476	175.86	2
48.335	12.03	2
46.626	184.13	2
47.976	0.35861	2
48.706	63.589	2
54.091	45.743	2
57.517	30.984	2
57.976	-19.141	2
58.976	60.073	2
60.922	74.635	2
62.976	22.859	2
64.657	1.5404	2
69.965	26.889	2
67.322	43.897	2
68.976	98.359	2
72.976	68.359	2
77.591	76.589	2
79.19	4.4062	2
81.993	110.26	2
81.976	25.859	2
84.706	51.128	2
85.379	119.87	2
92.698	95.581	2
95.198	54.618	2
94.761	105.64	2
101.87	79.28	2
99.476	140.86	2
106.98	47.859	2
113.54	-75.664	2
113.23	69.692	2
120.98	-156.64	2
151.81	17.692	2
153.81	24.692	2
-126.07	88.54	3
-102.52	89.359	3
-85.667	71.787	3
-84.239	52.359	3
-63.524	47.268	3
-45.524	37.285	3
-43.286	54.168	3
-40.252	11.45	3
-29.524	161.64	3
-23.752	38.086	3
-25.524	-13.641	3
-24.07	11.54	3
-12.343	37.268	3
-7.8101	12.359	3
-6.5244	-22.927	3
8.8602	-54.718	3
9.4756	22.859	3
14.021	-12.823	3
23.904	45.644	3
27.559	77.192	3
29.338	55.186	3
34.976	4.7222	3
38.904	12.359	3
43.851	23.984	3
46.112	49.904	3
46.047	14.073	3
51.043	63.548	3
50.661	25.877	3
55.142	44.625	3
58.18	29.995	3
57.116	59.359	3
60.799	40.8	3
63.226	54.775	3
77.142	76.692	3
78.809	6.0253	3
82.601	19.109	3
87.476	67.359	3
94.392	53.525	3
100.48	79.073	3
106.48	47.025	3
112.48	68.359	3
-102.22	90.051	23
-83.858	52.692	23
-63.524	47.859	23
-44.667	54.001	23
-42.227	16.142	23
-44.024	36.359	23
-27.124	39.959	23
-6.2517	-22.732	23
8.9756	-55.141	23
12.976	-12.168	23
27.86	51.743	23
35.976	14.644	23
37.476	7.5586	23
44.446	25.212	23
48.335	12.03	23
48.706	63.589	23
54.091	45.743	23
57.517	30.984	23
58.976	60.073	23
77.591	76.589	23
79.19	4.4062	23
95.198	54.618	23
101.87	79.28	23
106.98	47.859	23
113.23	69.692	23
27.476	77.859	13
56.253	38.136	13
-129	60.094	12
0.86019	-38.026	12
85.304	119.33	12
