-218.79	-40.038	1
-203.3	196.6	1
-172.4	141.67	1
-144.44	-66.046	1
-117.83	139.74	1
-62.263	-323.05	1
-47.614	138.35	1
-46.258	23.726	1
43.042	124.79	1
142.26	-509.22	1
159.68	-440.81	1
193.92	-411.15	1
240.23	3.8917	1
-603.25	-185.92	2
-491.79	-149.98	2
-480.65	121.26	2
-412.46	15.751	2
-413.57	26.337	2
-356.69	-173.69	2
-342.42	107.33	2
-336.2	127.69	2
-318.47	127.8	2
-314.07	103.84	2
-316.47	167.8	2
-307.78	197.28	2
-293.29	143.88	2
-295.76	104.39	2
-293.2	113.43	2
-280.07	115.78	2
-276.57	53.658	2
-272.27	130.24	2
-271.26	142.85	2
-254.87	83.932	2
-245.25	18.722	2
-233.91	163.29	2
-240.25	-14.347	2
-240.97	129.88	2
-225.54	94.807	2
-231.02	227.09	2
-227.4	25.113	2
-218.65	-41.042	2
-209.32	-71.806	2
-206.94	159.21	2
-204.04	-81.62	2
-202.74	191.78	2
-200.57	47.319	2
-196.33	99.116	2
-200.53	203.98	2
-197.51	10.125	2
-191.27	23.174	2
-190.22	-227.85	2
-178.35	185.31	2
-180.09	107.28	2
-176.32	130.19	2
-171.54	80.518	2
-170.58	65.396	2
-164.64	48.527	2
-168.56	143.31	2
-157.28	-36.339	2
-154.86	21.56	2
-155.44	-2.0462	2
-152.62	99.988	2
-153.89	136.91	2
-155.43	183.04	2
-151.08	-9.9262	2
-151.11	70.063	2
-144.44	167.43	2
-142.15	-35.2	2
-139.72	58.15	2
-136.35	-211.97	2
-132.71	93.258	2
-134.32	175.19	2
-130.82	194.6	2
-131.22	43.094	2
-126.95	154.17	2
-122.39	-14.347	2
-115.66	101.61	2
-119.08	137.85	2
-117.98	16.434	2
-113.9	204.91	2
-113.11	113.79	2
-114.51	30.909	2
-110.32	152.19	2
-109.07	-35.225	2
-109.22	-10.906	2
-106.91	-2.2211	2
-106.98	16.434	2
-101.25	136.36	2
-102.42	-49.706	2
-100.29	78.279	2
-95.648	174.12	2
-94.683	14.394	2
-90.275	58.5	2
-88.981	73.922	2
-88.123	28.554	2
-87.137	-249.09	2
-85.966	125.55	2
-77.503	-348.81	2
-73.905	128.94	2
-71.619	206.09	2
-72.708	181.63	2
-70.84	88.694	2
-66.866	-12.958	2
-61.531	-324.14	2
-58.031	-53.89	2
-54.037	99.599	2
-46.196	-76.577	2
-46.274	53.184	2
-28.911	-98.289	2
-28.277	-61.64	2
-27.284	93.822	2
-22.217	-348.31	2
-22.556	74.827	2
-21.74	-124.89	2
-8.3839	109.74	2
0.59961	73.37	2
17.615	129.28	2
34.974	-57.679	2
39.024	-18.556	2
48.491	83.909	2
55.713	-46.521	2
60.372	-35.55	2
66.923	-420.29	2
73.217	142.43	2
81.164	57.342	2
85.147	-20.876	2
84.25	20.499	2
89.911	90.459	2
92.967	57.51	2
95.282	114.79	2
97.327	132.87	2
100.45	77.694	2
105.92	96.073	2
104.76	28.574	2
112.9	183.82	2
110.26	-22.061	2
121.18	-32.292	2
121.18	50.399	2
122.42	-68.269	2
122.81	112.92	2
127.42	-110.48	2
126.46	20.237	2
129.03	32.148	2
135.65	206.69	2
143.36	-149.12	2
143.62	-30.824	2
146.25	12.234	2
150.84	120.98	2
157.56	-47.566	2
161.65	47.194	2
168.55	187.05	2
166.42	217.03	2
166.58	-31.906	2
168.05	-65.89	2
169.75	-54.98	2
175.6	70.174	2
176.59	15.566	2
178.56	-48.566	2
186.55	-28.314	2
190.48	144.45	2
193.46	54.991	2
198.23	41.235	2
203.89	33.016	2
207.37	-314.72	2
204.86	209.98	2
208.32	301.67	2
209.5	-28.674	2
209.63	-46.218	2
211.12	104.19	2
215.62	153.63	2
216.22	-8.9797	2
221.54	233.69	2
228.12	-4.2273	2
235.86	243.48	2
247.96	193.01	2
250.26	206.05	2
251.56	64.86	2
254.75	333.11	2
265.78	116.98	2
264.76	251.14	2
267.09	185.92	2
276.03	-34.941	2
274.58	216.09	2
276.3	-129	2
286.53	-89.228	2
296.48	237.51	2
300.89	213.39	2
313.53	369.98	2
312.99	-45.123	2
314.09	-57.391	2
349.12	-139.68	2
357.48	400.25	2
386.3	-238.37	2
-320.74	128.94	3
-307.15	199.28	3
-281.14	81.478	3
-281.07	115.78	3
-277	52.995	3
-268.02	100.55	3
-261.66	37.505	3
-260.25	132.22	3
-254.2	55.431	3
-254.71	85.778	3
-246.03	-30.098	3
-244.46	0.76042	3
-225.59	95.088	3
-228.42	18.479	3
-224.63	185.51	3
-224.49	67.876	3
-223.61	230.38	3
-220.03	-35.097	3
-216.11	144.41	3
-208.32	161.05	3
-196.4	197.15	3
-196.31	99.884	3
-194.92	8.4771	3
-177.38	138.43	3
-170.43	83.484	3
-172.96	-124.63	3
-168.94	-34.414	3
-164.71	167.69	3
-162.07	149	3
-162.46	-10.64	3
-154.28	0.16744	3
-152.77	136.86	3
-150.65	-16.706	3
-145.82	15.208	3
-141.38	-29.814	3
-137.66	2.1938	3
-133.03	69.459	3
-132.89	93.731	3
-130.57	190.4	3
-128.59	112.2	3
-127.8	218.35	3
-127.07	154.53	3
-121.2	-15.566	3
-117.07	74.281	3
-109.53	139.32	3
-118.04	15.38	3
-115.38	203.18	3
-112.43	114.48	3
-111.32	102.33	3
-106.98	16.434	3
-106.97	35.494	3
-104.28	191.8	3
-100.89	78.452	3
-91.392	14.223	3
-91.151	222.92	3
-91.375	-0.72004	3
-90.323	26.334	3
-87.904	73.91	3
-75.52	128.28	3
-71.192	207.32	3
-72.477	181.07	3
-50.728	86.741	3
-47.687	173.08	3
-47.428	-76.446	3
-37.823	93.219	3
-27.323	-120.57	3
-7.1801	-77.287	3
6.3966	253.53	3
8.9919	193.66	3
16.235	-56.69	3
32.487	15.694	3
34.537	-57.082	3
37.744	-89.906	3
39.154	-18.738	3
40.495	-41.897	3
46.574	277.61	3
58.47	-75.123	3
58.799	170	3
77.095	-11.061	3
84.661	19.584	3
84.356	127.21	3
85.817	-19.806	3
89.131	-57.423	3
89.254	81.232	3
94.91	115.16	3
98.943	76.85	3
106.18	12.71	3
107.56	-21.211	3
119.43	334.59	3
123.43	-20.395	3
128.33	0.75955	3
130.15	189.01	3
162.82	343.79	3
147.13	51.051	3
158.81	-84.15	3
159.46	275.27	3
168.03	34.075	3
171.32	50.075	3
186.37	-25.786	3
189.14	360.69	3
218.14	103.33	3
215.64	154.07	3
220.96	136.85	3
234.87	241.32	3
234.95	215.98	3
239.9	134.81	3
251.39	333	3
264.29	252.63	3
265.87	31.155	3
267.57	185.47	3
302.68	218.71	3
309.73	170.13	3
314.42	370.98	3
326.35	-194.91	3
349.18	388.69	3
354.93	397.16	3
372.75	397.33	3
387.38	-58.858	3
435.72	94.285	3
-318.47	127.8	23
-307.78	197.28	23
-280.07	115.78	23
-276.57	53.658	23
-254.87	83.932	23
-225.54	94.807	23
-227.4	25.113	23
-218.65	-41.042	23
-206.94	159.21	23
-202.74	191.78	23
-196.33	99.116	23
-200.53	203.98	23
-197.51	10.125	23
-176.32	130.19	23
-171.54	80.518	23
-168.56	143.31	23
-155.44	-2.0462	23
-153.89	136.91	23
