-108.86	-69.007	1
-107.59	-56.416	1
264.98	132.46	1
-617.4	-57.266	2
-472.58	-157.19	2
-395.49	48.791	2
-382.78	3.4961	2
-377.24	25.959	2
-347.25	83.746	2
-345.51	20.039	2
-336.89	225.61	2
-337.66	-113.18	2
-338.11	-27.583	2
-338.39	273.32	2
-328.58	169.86	2
-322.43	126.42	2
-315.57	-160.19	2
-313.13	229.55	2
-297.89	268.81	2
-296.28	182.19	2
-294.58	101.66	2
-288.39	-232.05	2
-278.3	178.57	2
-276.3	133.84	2
-273.27	36.457	2
-255.99	259.11	2
-244.75	102.64	2
-243.29	85.616	2
-243.32	220.27	2
-238.08	181.14	2
-234.92	124.6	2
-236.39	65.479	2
-221.91	111.2	2
-225.21	-171.76	2
-225.17	-149.01	2
-224.98	245.5	2
-221.36	137.81	2
-212.16	53.559	2
-207.95	242.08	2
-204.76	75.171	2
-191.34	138.07	2
-186.09	70.105	2
-185.94	230.31	2
-185.46	26.272	2
-176.85	150.62	2
-172.36	44.831	2
-175.09	195.77	2
-162.77	175.31	2
-165.65	-29.619	2
-161.37	24.655	2
-161.86	72.29	2
-152.21	7.4207	2
-155.8	133.73	2
-135.75	65.14	2
-132.91	-39.439	2
-132.91	53.01	2
-118.03	92.444	2
-131.84	102.68	2
-133.02	191.94	2
-133.02	141.96	2
-127.59	22.859	2
-121.33	6.6086	2
-119.31	148.58	2
-114.33	1.2961	2
-106.2	198	2
-105.47	152.94	2
-104.42	25.52	2
-95.198	12.082	2
-92.638	74.08	2
-94.878	180.63	2
-94.173	-6.4611	2
-91.923	145.01	2
-87.95	-151.21	2
-86.544	170.95	2
-83.477	38.319	2
-79.701	8.5175	2
-78.271	-310.86	2
-77.271	-26.008	2
-72.018	56.082	2
-60.136	171.54	2
-64.393	16.588	2
-57.535	-383.28	2
-47.809	72.15	2
-43.696	142.06	2
-32.883	-197.27	2
-29.903	-336.47	2
-27.047	49.445	2
-11.858	63.834	2
-1.2712	-18.641	2
6.547	-541.6	2
9.5945	114.08	2
31.829	-11.586	2
31.791	-57.891	2
32.229	-40.941	2
36.729	-89	2
58.76	-67.241	2
64.173	119.47	2
66.552	-84.965	2
66.308	140.57	2
78.455	10.052	2
77.115	-33.375	2
81.65	-97.136	2
83.33	119.52	2
82.87	97.934	2
84.487	198.55	2
88.771	19.38	2
91.641	-21.279	2
95.655	-151.02	2
95.883	-4.9875	2
95.697	128.33	2
97.529	11.159	2
102.11	23.309	2
109.91	-20.365	2
111.25	91.097	2
107.51	240.15	2
116.72	168.08	2
115.01	32.375	2
117.68	105.03	2
115.28	140.96	2
119.14	275.54	2
123.63	-86.152	2
125.87	85.813	2
136.47	-194.61	2
136.75	45.02	2
135.59	280.77	2
140.85	155.8	2
140.3	198.84	2
157.63	321.73	2
163.07	107.69	2
157.92	-363.3	2
160.55	-37.598	2
164	12.045	2
174.52	33.323	2
174.76	143.69	2
174.76	202.72	2
186.16	3.8892	2
191.8	-43.857	2
198.99	244.4	2
206.01	193.22	2
205.6	273.75	2
213.16	221.94	2
210.11	-314.33	2
221.01	84.224	2
217.9	4.1862	2
224.37	186.3	2
235.48	-7.172	2
237.59	139.38	2
249.11	64.386	2
260.8	150.97	2
257.34	105.03	2
267.62	-540.95	2
262.71	168.53	2
267.14	264.36	2
266.84	217.96	2
283.38	190.28	2
278.8	104.42	2
281.21	2.1242	2
283.16	126.73	2
285.2	-525.41	2
287.17	225.5	2
291.96	114.37	2
297.42	306.53	2
